INDEX,CARD,CLA1,CLA2,SCA1,SCA2,SCA3,PUR1,PUR2,PUR3,CUL1,CUL2,CUL3,USA1,USA2,USA3,ADD1,ADD2,ADD3,PRICE,Y,Cluster
107,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,2,0
107,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,2,0
107,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,9,0
107,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,3,0
107,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,0
107,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,2,0
107,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,6,0
107,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,6,0
107,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,0
107,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,0
107,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,7,0
107,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0
111,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,6,1
111,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,9,1
111,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,1
111,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,9,1
111,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,1
111,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,10,1
111,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,1
111,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,10,1
111,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,10,1
111,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,8,1
111,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,10,1
111,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,2,1
111,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,10,1
111,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,6,1
111,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,10,1
111,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
111,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,7,1
111,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,9,1
113,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,4,1
113,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,4,1
113,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,1
113,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,4,1
113,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,4,1
113,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,5,1
113,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,1
113,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,1
113,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,5,1
113,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,3,1
113,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,1
113,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,5,1
113,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,7,1
113,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
113,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,1
113,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,1
113,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,5,1
113,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,7,1
114,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,1
114,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,10,1
114,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1
114,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,1
114,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,1
114,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,1,1
114,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1
114,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,10,1
114,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,10,1
114,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,1,1
114,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,5,1
114,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,10,1
114,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1
114,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
114,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,10,1
114,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,1
114,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,5,1
114,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,5,1
116,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,4,0
116,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,9,0
116,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,3,0
116,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,6,0
116,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,0
116,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,2,0
116,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,2,0
116,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,4,0
116,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,8,0
116,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,6,0
116,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,6,0
116,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,2,0
116,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,6,0
116,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
116,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,0
116,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
116,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,5,0
116,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,4,0
117,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,3,0
117,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,3,0
117,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,8,0
117,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,0
117,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,0
117,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,3,0
117,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,0
117,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,8,0
117,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,9,0
117,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,8,0
117,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,0
117,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0
117,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,0
117,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
117,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,0
117,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
117,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,5,0
117,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,3,0
119,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,6,0
119,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,2,0
119,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,0
119,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,6,0
119,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,0
119,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,1,0
119,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,3,0
119,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,0
119,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,9,0
119,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,3,0
119,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3,0
119,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,2,0
119,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,0
119,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
119,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,6,0
119,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,0
119,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,5,0
119,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,5,0
120,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,1
120,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,9,1
120,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,1
120,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,8,1
120,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,5,1
120,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,8,1
120,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,1
120,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,8,1
120,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,8,1
120,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,6,1
120,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,8,1
120,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,6,1
120,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,7,1
120,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
120,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,8,1
120,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,1
120,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,6,1
120,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,6,1
121,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,6,1
121,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,8,1
121,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,7,1
121,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,4,1
121,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,3,1
121,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,4,1
121,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,1
121,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,1
121,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,8,1
121,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,7,1
121,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3,1
121,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,3,1
121,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,6,1
121,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,6,1
121,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,1
121,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,1
121,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,2,1
121,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,8,1
122,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,3,0
122,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,6,0
122,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,3,0
122,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,6,0
122,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,3,0
122,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,5,0
122,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,4,0
122,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,4,0
122,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,8,0
122,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,6,0
122,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,4,0
122,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,3,0
122,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,0
122,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
122,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,6,0
122,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
122,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,3,0
122,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,5,0
153,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,1
153,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,5,1
153,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,7,1
153,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,7,1
153,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,5,1
153,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,6,1
153,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,7,1
153,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,1
153,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,7,1
153,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,7,1
153,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,1
153,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,5,1
153,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,6,1
153,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,4,1
153,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,1
153,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1
153,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,1,1
153,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,6,1
156,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,0
156,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,10,0
156,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
156,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,1,0
156,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0
156,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,0,0
156,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,3,0
156,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0
156,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,3,0
156,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,0,0
156,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,4,0
156,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,4,0
156,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0
156,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0
156,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,4,0
156,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0
156,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,4,0
156,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,4,0
158,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,1
158,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,8,1
158,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,7,1
158,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,7,1
158,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,3,1
158,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,3,1
158,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,4,1
158,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,8,1
158,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,7,1
158,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,5,1
158,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,5,1
158,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,7,1
158,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,5,1
158,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
158,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,1
158,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,1
158,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,5,1
158,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,7,1
159,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,0
159,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,7,0
159,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
159,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,9,0
159,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,0
159,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,6,0
159,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,0
159,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,6,0
159,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,4,0
159,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,1,0
159,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
159,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1,0
159,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,0
159,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
159,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,2,0
159,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
159,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,4,0
159,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,3,0
161,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,7,1
161,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,10,1
161,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,8,1
161,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,9,1
161,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,7,1
161,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,7,1
161,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,7,1
161,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,6,1
161,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,10,1
161,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,7,1
161,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,6,1
161,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,5,1
161,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,6,1
161,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,6,1
161,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,7,1
161,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,1
161,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,8,1
161,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,8,1
163,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,8,1
163,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,8,1
163,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,1
163,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,4,1
163,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,4,1
163,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,8,1
163,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,6,1
163,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,9,1
163,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,5,1
163,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,6,1
163,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,1
163,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,4,1
163,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,1
163,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
163,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,4,1
163,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,1
163,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,6,1
163,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,6,1
169,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,0
169,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,7,0
169,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,3,0
169,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,0
169,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,3,0
169,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,4,0
169,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,3,0
169,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,2,0
169,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,9,0
169,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,3,0
169,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,6,0
169,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,6,0
169,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,0
169,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,0
169,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,3,0
169,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,0
169,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,3,0
169,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,3,0
182,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,3,0
182,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,5,0
182,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
182,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,2,0
182,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,2,0
182,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,2,0
182,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,2,0
182,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,2,0
182,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,3,0
182,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,1,0
182,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2,0
182,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1,0
182,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0
182,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
182,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,5,0
