INDEX,CARD,CLA1,CLA2,SCA1,SCA2,SCA3,PUR1,PUR2,PUR3,CUL1,CUL2,CUL3,USA1,USA2,USA3,ADD1,ADD2,ADD3,PRICE,Y
111,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,10
111,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,10
111,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,8
111,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,10
111,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,2
111,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,10
111,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,6
111,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,10
111,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,0
111,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,7
111,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,9
113,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,4
113,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,4
113,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,5
113,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,4
113,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,4
113,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,5
113,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
113,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,5
113,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,5
113,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,3
113,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,7
113,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,5
113,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,7
113,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
113,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
113,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,7
113,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,5
113,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,7
114,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
114,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,10
114,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,1
114,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,5
114,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,1
114,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,1
114,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,1
114,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,10
114,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,10
114,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,1
114,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,5
114,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,10
114,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,1
114,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
114,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,10
114,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,10
114,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,5
114,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,5
116,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,4
116,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,9
116,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,3
116,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,6
116,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,2
116,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,2
116,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,2
116,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,4
116,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,8
116,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,6
116,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,6
116,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,2
116,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,6
116,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,4
116,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
116,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,2
116,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,5
116,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,4
117,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,3
117,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,3
117,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,8
117,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,5
117,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,2
117,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,3
117,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
117,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,8
117,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,9
117,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,8
117,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,7
117,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,0
117,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,3
117,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,3
117,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
117,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,0
117,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,5
117,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,3
119,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,6
119,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,2
119,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,5
119,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,6
119,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,2
119,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,1
119,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,3
119,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,5
119,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,9
119,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,3
119,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,3
119,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,2
119,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,3
119,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,4
119,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,6
119,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,3
119,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,5
119,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,5
120,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
120,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,9
120,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,5
120,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,8
120,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,5
120,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,8
120,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
120,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,8
120,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,8
120,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,6
120,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,8
120,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,6
120,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,7
120,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
120,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,8
120,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,5
120,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,6
120,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,6
121,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,6
121,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,8
121,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,7
121,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,4
121,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,3
121,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,4
121,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
121,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,5
121,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,8
121,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,7
121,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,3
121,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,3
121,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,6
121,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,6
121,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
121,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,4
121,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,2
121,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,8
122,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,3
122,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,6
122,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,3
122,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,6
122,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,3
122,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,5
122,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,4
122,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,4
122,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,8
122,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,6
122,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,4
122,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,3
122,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,3
122,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,3
122,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,6
122,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,5
122,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,3
122,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,5
153,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
153,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,5
153,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,7
153,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,7
153,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,5
153,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,6
153,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,7
153,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,5
153,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,7
153,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,7
153,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,7
153,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,5
153,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,6
153,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,4
153,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
153,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,2
153,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,1
153,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,6
156,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
156,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,10
156,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,1
156,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,1
156,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,0
156,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,0
156,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,3
156,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,0
156,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,3
156,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,0
156,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,4
156,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,4
156,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,1
156,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,1
156,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,4
156,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,4
156,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,4
156,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,4
158,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
158,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,8
158,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,7
158,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,7
158,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,3
158,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,3
158,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,4
158,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,8
158,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,7
158,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,5
158,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,5
158,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,7
158,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,5
158,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
158,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
158,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,6
158,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,5
158,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,7
159,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,1
159,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,7
159,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,0
159,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,9
159,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,2
159,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,6
159,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
159,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,6
159,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,4
159,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,1
159,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,1
159,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,1
159,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,2
159,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,2
159,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,2
159,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,0
159,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,4
159,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,3
161,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,7
161,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,10
161,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,8
161,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,9
161,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,7
161,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,7
161,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,7
161,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,6
161,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,10
161,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,7
161,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,6
161,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,5
161,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,6
161,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,6
161,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,7
161,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,7
161,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,8
161,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,8
163,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,8
163,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,8
163,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,5
163,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,4
163,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,4
163,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,8
163,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,6
163,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,9
163,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,5
163,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,6
163,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,7
163,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,4
163,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,3
163,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,7
163,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,4
163,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,6
163,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,6
163,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,6
169,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
169,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,7
169,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,3
169,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,5
169,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,3
169,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,4
169,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,3
169,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,2
169,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,9
169,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,3
169,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,6
169,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,6
169,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,3
169,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
169,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,3
169,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,7
169,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,3
169,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,3
182,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,3
182,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,5
182,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,1
182,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,2
182,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,2
182,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,2
182,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,2
182,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,2
182,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,3
182,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,1
182,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,2
182,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,1
182,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,1
182,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,3
182,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,5
182,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,5
182,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,3
182,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,3
187,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
187,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,5
187,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,5
187,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,5
187,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,5
187,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,5
187,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
187,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,5
187,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,5
187,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,5
187,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,5
187,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,5
187,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,4
187,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
187,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,6
187,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,4
187,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,4
187,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,4
191,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,8
191,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,9
191,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,9
191,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,9
191,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,5
191,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,10
